staffpin,confirmation_date
00158696,2017-06-01
00158697,2018-06-01
00158698,2018-06-01
00158700,2018-06-01
00158701,2018-06-01
00158703,2018-06-01
00158706,2018-06-01
00158707,2018-06-01
00158708,2018-06-01
00158711,2018-07-01
00158712,2018-07-01
00158716,2018-07-01
00158719,2018-08-01
00158722,2018-08-01
00158724,2018-08-01
00158726,2018-08-01
00158727,2018-08-01
00158729,2018-09-01
00158730,2018-09-01
00158732,2018-09-01
00158733,2018-09-01
00158735,2018-09-01
00158736,2018-09-01
00158737,2018-09-01
00158739,2018-09-01
00158742,2018-09-01
00158743,2018-09-01
00158745,2018-09-01
00158747,2018-11-01
00158748,2018-11-01
00158749,2018-11-01
00158753,2018-12-01
00158754,2018-12-01
00158756,2018-12-01
00158757,2018-12-01
00158770,2019-04-01
00158772,2019-04-01
00158774,2019-04-01
00158775,2019-04-01
00158780,2019-04-01
00158782,2019-04-01
00158784,2019-04-01
00158785,2019-04-01
00158787,2019-04-01
00158789,2019-04-01
00158790,2019-04-01
00158794,2019-04-01
00158797,2019-04-01
00158799,2019-04-01
00158800,2019-04-01
00158802,2019-04-01
00158803,2019-04-01
00158804,2019-04-01
00158806,2019-04-01
00158808,2019-04-01
00158809,2019-04-01
00158812,2019-04-01
00158813,2019-04-01
00158814,2019-04-01
00158819,2018-05-07
00158820,2019-04-01
00158821,2019-04-01
00158825,2019-04-01
00158826,2019-04-01
00158827,2019-04-01
00158831,2019-04-01
00158834,2019-04-01
00158835,2019-04-01
00158838,2019-04-01
00158839,2019-04-01
00158844,2019-04-01
00158845,2019-04-01
00158847,2019-04-01
00158848,2019-04-01
00158849,2019-04-01
00158850,2019-04-01
00158852,2019-04-01
00158855,2019-01-01
00158856,2019-04-01
00158857,2019-04-01
00158859,2019-04-01
00158860,2019-04-01
00158862,2019-05-01
00158864,2018-11-01
00158865,2019-05-01
00158866,2019-05-01
00158868,2019-05-01
00158870,2019-05-18
00158871,2019-05-18
00158874,2019-05-18
00158878,2019-05-25
00158879,2019-05-25
00158880,2019-05-25
00158881,2019-06-01
00158883,2019-06-09
00158884,2019-06-09
00158887,2019-06-09
00158888,2019-06-09
00158890,2019-08-03
00158891,2019-08-03
00158892,2019-08-03
00158893,2019-08-03
00158894,2019-08-03
00158896,2019-08-03
00158897,2019-08-03
00158899,2019-08-03
00158901,2019-08-03
00158902,2019-08-03
00158903,2019-08-03
00158906,2019-08-12
00158908,2019-08-10
00158920,2019-09-10
00158921,2019-09-10
00158925,2019-11-02
00158926,2019-11-16
00158927,2019-12-10
00158930,2019-12-10
00158931,2019-12-10
00158932,2019-12-10
00158933,2019-12-10
00158934,2019-12-10
00158935,2019-12-10
00158937,2019-12-10
00158938,2019-12-10
00158939,2019-12-10
00158941,2019-12-10
00158942,2019-12-10
00158943,2019-12-10
00158944,2019-12-10
00158946,2019-07-23
00158947,2019-07-23
00158949,2019-07-23
00158950,2020-02-20
00158951,2020-02-20
00158952,2020-04-13
00158953,2020-05-03
00158954,2020-05-03
00158956,2020-05-03
00158957,2020-05-11
00159003,2014-12-01
00159005,2014-12-01
00159011,2014-12-01
00159013,2014-12-01
00159017,2014-12-01
00159018,2015-01-01
00159027,2015-04-01
00159032,2015-03-01
00159033,2015-04-01
00159034,2015-04-01
00159037,2015-04-01
00159048,2015-04-01
00159052,2014-04-07
00159056,2015-04-01
00159057,2015-04-01
00159058,2014-04-07
00159059,2014-04-07
00159061,2014-04-07
00159071,2014-07-21
00159073,2014-07-21
00159077,2014-07-21
00159079,2014-07-21
00159082,2014-07-21
00159084,2014-09-04
00159086,2014-09-04
00159087,2014-09-29
00159088,2015-12-01
00159090,2015-12-01
00159091,2016-01-01
00159092,2016-01-01
00159094,2016-02-01
00159098,2015-04-07
00159100,2016-05-01
00159103,2016-05-01
00159109,2016-06-01
00159114,2016-10-01
00159119,2015-11-04
00159122,2016-12-01
00159124,2016-01-14
00159128,2017-05-01
00159129,2017-05-01
00159131,2017-05-01
00159134,2017-05-01
00159135,2017-05-01
00159140,2017-07-01
00159143,2017-08-01
00159145,2017-08-01
00159147,2017-08-01
00159148,2017-09-01
00159149,2017-09-01
00159152,2017-11-01
00159153,2017-11-01
00159154,2017-11-01
00159156,2017-11-01
00159157,2017-11-01
00159163,2017-12-01
00159166,2017-12-01
00159167,2017-12-01
00159171,2017-12-01
00159174,2018-01-01
00159175,2018-01-01
00159177,2018-05-01
00159178,2018-05-01
00159179,2018-05-01
00159181,2018-05-01
00159185,2018-05-01
00159186,2018-06-01
00159187,2018-06-01
00159188,2018-06-01
00159193,2018-06-01
00159194,2018-06-01
00159195,2018-06-01
00159199,2018-07-01
00159202,2018-07-01
00159204,2018-08-01
00159207,2018-08-01
00159208,2018-08-01
00159210,2018-09-01
00159212,2018-09-01
00159213,2018-09-01
00159216,2019-02-01
00159220,2018-09-01
00159221,2018-09-01
00159222,2018-09-01
00159223,2018-09-01
00159224,2018-09-01
00159227,2018-11-01
00159229,2018-11-01
00159232,2018-11-01
00159233,2018-11-01
00159234,2018-11-01
00159236,2018-11-01
00159237,2018-11-01
00159241,2018-11-01
00159243,2018-11-01
00159244,2018-11-01
00159247,2018-11-01
00159248,2018-11-01
00159249,2018-11-01
00159250,2018-11-01
00159252,2018-11-01
00159253,2018-12-01
00159254,2018-12-01
00159255,2018-12-01
00159261,2018-12-01
00159263,2019-06-26
00159264,2018-12-01
00159265,2018-12-01
00159267,2018-12-01
00159269,2018-12-01
00159270,2018-12-01
00159271,2018-12-01
00159275,2018-12-01
00159277,2018-12-01
00159279,2018-12-01
00159280,2019-01-01
00159282,2019-01-01
00159288,2019-04-01
00159291,2019-04-01
00159293,2019-04-01
00159294,2019-04-01
00159297,2019-04-01
00159298,2019-04-01
00159299,2019-04-01
00159300,2019-04-01
00159301,2019-04-01
00159304,2019-04-01
00159305,2019-04-01
00159307,2019-04-01
00159309,2019-04-01
00159310,2019-04-01
00159315,2019-04-01
00159316,2019-04-01
00159320,2019-04-01
00159322,2019-04-01
00159323,2019-04-01
00159326,2019-04-01
00159327,2019-04-01
00159329,2019-04-01
00159333,2019-04-01
00159334,2019-04-01
00159340,2019-04-01
00159342,2019-04-01
00159343,2019-04-01
00159345,2019-04-01
00159346,2019-04-01
00159347,2019-04-01
00159351,2019-04-01
00159352,2019-04-01
00159358,2019-04-01
00159361,2019-05-07
00159362,2019-05-01
00159363,2019-05-01
00159364,2019-05-01
00159365,2019-05-01
00159366,2019-05-01
00159367,2019-05-01
00159368,2019-05-01
00159369,2019-05-01
00159371,2019-05-01
00159372,2019-07-01
00159373,2019-05-01
00159374,2019-05-01
00159375,2019-05-01
00159376,2019-05-01
00159380,2019-05-01
00159381,2019-05-01
00159382,2019-05-01
00159383,2019-05-01
00159384,2019-05-01
00159387,2019-05-01
00159388,2019-05-11
00159389,2019-05-11
00159392,2019-05-18
00159393,2019-05-18
00159394,2019-05-18
00159396,2019-05-18
00159397,2019-05-18
00159399,2019-05-25
00159400,2019-05-25
00159402,2019-06-09
00159403,2019-06-09
00159405,2019-06-09
00159406,2019-06-09
00159408,2019-08-03
00159409,2019-08-03
00159410,2019-08-03
00159412,2019-08-03
00159413,2019-08-03
00159414,2019-08-03
00159415,2019-08-03
00159416,2019-08-10
00159417,2019-08-10
00159419,2019-09-03
00159420,2019-09-03
00159421,2019-09-03
00159424,2019-09-03
00159425,2019-09-03
00159426,2019-09-03
00159427,2019-09-03
00159429,2019-09-10
00159430,2019-09-10
00159431,2019-09-10
00159432,2019-09-24
00159434,2019-12-12
00159436,2019-12-10
00159437,2019-07-29
00159438,2019-07-29
00159440,2020-02-18
00159441,2020-02-18
00159442,2020-02-18
00159443,2020-04-14
00159444,2020-04-14
00159449,2020-05-11
00159509,2016-03-01
00159511,2016-03-01
00159515,2015-04-07
00159516,2015-04-07
00159517,2015-04-07
00159519,2016-05-01
00159520,2016-05-01
00159521,2016-05-01
00159524,2016-05-01
00159533,2016-06-01
00159535,2016-06-01
00159537,2016-06-01
00159538,2016-06-01
00159539,2016-07-01
00159542,2016-09-01
00159543,2016-10-01
00159544,2016-10-01
00159545,2016-11-01
00159547,2016-11-01
00159548,2016-11-01
00159549,2016-12-01
00159552,2016-12-01
00159555,2016-01-14
00159556,2016-01-14
00159559,2016-01-14
00159563,2017-05-01
00159565,2017-05-01
00159566,2017-05-01
00159567,2017-05-01
00159576,2017-06-01
00159577,2017-06-01
00159579,2017-08-01
00159583,2017-08-01
00159586,2017-09-01
00159587,2017-09-01
00159588,2017-10-01
00159590,2017-11-01
00159592,2017-11-01
00159593,2017-11-01
00159601,2017-11-01
00159603,2017-11-01
00159609,2017-12-01
00159611,2018-01-01
00159614,2018-02-01
00159619,2018-05-01
00159620,2018-05-01
00159621,2018-05-01
00159624,2018-05-01
00159625,2018-05-01
00159627,2018-06-01
00159629,2018-06-01
00159633,2018-07-01
00159634,2018-07-01
00159635,2018-07-01
00159636,2018-07-01
00159637,2018-07-01
00159639,2018-07-01
00159640,2018-07-01
00159643,2018-07-01
00159645,2018-08-01
00159646,2018-08-01
00159647,2018-08-01
00159655,2018-09-01
00159660,2018-09-01
00159662,2018-09-01
00159663,2018-09-01
00159664,2018-09-01
00159665,2018-09-01
00159668,2018-09-01
00159670,2018-09-01
00159673,2018-09-01
00159674,2018-09-01
00159675,2018-09-01
00159676,2018-09-01
00159678,2018-09-01
00159680,2018-10-01
00159681,2018-10-01
00159682,2018-10-01
00159683,2018-10-01
00159684,2018-11-01
00159685,2018-11-01
00159686,2018-11-01
00159687,2018-11-01
00159688,2018-11-01
00159691,2018-11-01
00159694,2018-11-01
00159697,2018-12-01
00159700,2018-12-01
00159702,2018-12-01
00159704,2018-12-01
00159705,2019-04-01
00159707,2019-01-01
00159708,2019-01-01
00159709,2019-01-01
00159718,2019-03-01
00159720,2019-04-01
00159722,2019-04-01
00159725,2019-04-01
00159729,2019-04-01
00159730,2019-04-01
00159731,2019-04-01
00159732,2019-04-01
00159733,2019-04-01
00159734,2019-04-01
00159735,2019-04-01
00159736,2019-04-01
00159738,2019-04-01
00159739,2019-04-01
00159740,2019-04-01
00159741,2019-04-01
00159743,2019-04-01
00159744,2019-04-01
00159745,2019-04-01
00159746,2019-04-01
00159748,2019-04-01
00159749,2019-04-01
00159750,2019-04-01
00159751,2019-04-01
00159752,2019-04-01
00159754,2019-04-01
00159756,2019-04-01
00159757,2019-04-01
00159759,2019-04-01
00159762,2019-04-01
00159764,2019-04-01
00159766,2019-04-01
00159767,2018-07-01
00159768,2018-07-01
00159775,2019-04-01
00159777,2019-04-01
00159779,2019-05-01
00159787,2019-05-01
00159789,2019-05-01
00159792,2019-05-25
00159796,2019-05-18
00159798,2019-05-18
00159799,2019-05-18
00159801,2019-05-18
00159802,2019-05-25
00159803,2019-05-25
00159804,2019-05-25
00159807,2019-06-01
00159810,2019-06-09
00159812,2019-06-09
00159814,2019-06-06
00159817,2019-08-03
00159818,2019-08-03
00159822,2019-08-03
00159823,2019-08-03
00159824,2019-08-03
00159825,2019-08-03
00159826,2019-08-05
00159828,2019-08-10
00159831,2019-09-03
00159832,2019-09-03
00159835,2019-03-03
00159836,2019-09-03
00159840,2019-09-10
00159843,2019-09-10
00159844,2019-09-10
00159845,2019-03-25
00159846,2019-10-01
00159847,2019-10-01
00159849,2019-10-01
00159852,2019-10-01
00159856,2019-12-10
00159857,2019-12-10
00159862,2019-12-10
00159863,2019-12-16
00159864,2019-12-10
00159865,2019-12-10
00159867,2019-12-10
00159868,2019-12-10
00159870,2019-12-10
00159871,2019-12-10
00159873,2020-01-13
00159874,2019-07-29
00159875,2020-01-29
00159878,2020-02-18
00159880,2020-02-18
00159881,2020-02-18
00159882,2020-02-18
00159883,2020-02-18
00159886,2020-02-18
00159887,2020-03-22
00159888,2020-07-06
00159890,2020-04-13
00159891,2020-04-20
00159893,2020-05-11
00159894,2020-05-11
00159895,2020-05-11
00159896,2020-05-11
00159897,2020-05-11
00159904,2019-12-29
00160001,2016-01-01
00160007,2016-04-01
00160008,2016-04-01
00160009,2016-04-01
00160013,2016-04-01
00160016,2016-04-01
00160024,2016-04-01
00160029,2016-04-01
00160031,2016-04-01
00160032,2016-04-01
00160036,2016-05-01
00160041,2016-05-01
00160050,2016-05-01
00160059,2016-06-01
00160061,2016-06-01
00160067,2016-10-01
00160070,2016-10-01
00160073,2016-10-01
00160076,2016-11-01
00160078,2016-12-01
00160083,2016-01-14
00160085,2017-05-01
00160089,2017-05-01
00160094,2017-08-01
00160095,2017-08-01
00160097,2017-08-01
00160102,2018-01-01
00160104,2017-11-01
00160105,2017-11-01
00160106,2017-11-01
00160112,2017-12-01
00160113,2017-12-01
00160116,2017-12-01
00160118,2017-12-01
00160119,2017-12-01
00160123,2018-01-01
00160124,2018-01-01
00160127,2018-05-01
00160133,2018-06-01
00160136,2017-06-01
00160137,2018-06-01
00160139,2018-06-01
00160140,2018-06-01
00160141,2018-06-01
00160142,2018-06-01
00160143,2018-06-01
00160145,2018-06-01
00160146,2018-06-01
00160147,2018-07-01
00160148,2018-07-01
00160149,2018-07-01
00160151,2018-08-01
00160153,2018-08-01
00160155,2018-08-01
00160156,2018-08-01
00160157,2018-08-01
00160158,2018-08-01
00160161,2018-09-01
00160162,2018-09-01
00160163,2018-09-01
00160164,2018-09-01
00160168,2018-11-01
00160170,2018-11-01
00160172,2018-11-01
00160173,2018-11-01
00160174,2018-11-01
00160175,2018-11-01
00160179,2018-11-01
00160180,2018-11-01
00160181,2018-12-01
00160182,2018-12-01
00160183,2018-12-01
00160185,2018-12-01
00160186,2018-12-01
00160187,2018-12-01
00160188,2018-12-01
00160189,2018-12-01
00160191,2018-12-01
00160192,2018-12-01
00160193,2018-12-01
00160194,2018-12-01
00160195,2018-12-01
00160196,2018-12-01
00160197,2019-01-01
00160210,2019-04-01
00160211,2019-04-01
00160212,2019-04-01
00160214,2019-04-01
00160218,2019-04-01
00160219,2019-04-01
00160221,2019-04-01
00160222,2019-04-01
00160224,2019-04-01
00160225,2019-04-01
00160229,2019-04-01
00160231,2018-05-07
00160232,2019-04-01
00160233,2019-04-01
00160234,2019-04-01
00160235,2019-04-01
00160236,2019-04-01
00160237,2019-04-01
00160238,2019-04-01
00160240,2019-04-01
00160241,2019-04-01
00160243,2019-04-01
00160246,2019-04-01
00160247,2019-04-01
00160248,2019-04-01
00160249,2019-04-01
00160252,2019-04-01
00160254,2019-04-01
00160259,2019-04-01
00160260,2019-04-01
00160262,2019-04-01
00160264,2019-04-01
00160268,2019-05-01
00160269,2019-05-01
00160272,2019-05-01
00160274,2019-05-01
00160275,2019-05-01
00160278,2019-05-01
00160279,2019-05-01
00160281,2019-05-01
00160284,2019-05-25
00160285,2019-05-25
00160288,2019-06-01
00160290,2019-06-09
00160292,2019-06-09
00160296,2019-08-03
00160297,2019-08-05
00160299,2019-08-10
00160300,2019-08-10
00160303,2019-08-10
00160304,2019-09-03
00160306,2019-09-03
00160309,2019-09-03
00160310,2019-09-03
00160311,2019-09-03
00160312,2019-09-10
00160313,2019-09-10
00160315,2019-09-10
00160321,2019-12-10
00160322,2019-12-12
00160327,2020-02-18
00160328,2020-02-18
00160331,2020-02-18
00160332,2020-02-18
00160333,2020-02-20
00160334,2020-02-20
00160335,2020-02-20
00160336,2020-02-20
00160339,2020-03-25
00160341,2020-04-20
00160343,2020-05-03
00160345,2020-05-03
00160346,2020-05-03
00160347,2020-05-03
00160348,2020-05-03
00160349,2020-05-03
00160350,2020-05-03
00160351,2020-05-03
00160353,2020-05-03
00160357,2020-06-05
00160358,2020-06-05
00160503,2014-12-01
00160509,2015-03-01
00160515,2015-03-01
00160518,2015-03-01
00160522,2015-03-01
00160524,2014-04-07
00160527,2014-04-07
00160532,2014-04-07
00160541,2015-04-01
00160544,2015-04-01
00160554,2014-04-07
00160557,2014-04-07
00160559,2014-04-07
00160560,2014-04-07
00160561,2014-04-07
00160567,2014-04-07
00160569,2014-04-07
00160570,2014-04-07
00160579,2014-04-07
00160584,2014-04-07
00160586,2014-04-07
00160587,2015-04-01
00160596,2014-04-07
00160603,2015-05-01
00160604,2015-06-01
00160606,2015-07-01
00160611,2014-07-21
00160612,2014-08-06
00160614,2014-09-04
00160622,2014-09-04
00160624,2014-09-04
00160632,2014-09-04
00160645,2016-01-01
00160648,2016-01-01
00160650,2016-01-01
00160652,2016-02-01
00160660,2016-05-01
00160673,2016-11-01
00160674,2016-12-01
00160675,2016-12-01
00160685,2017-05-01
00160690,2017-05-01
00160693,2017-06-01
00160696,2017-08-01
00160697,2017-08-01
00160707,2017-09-01
00160711,2017-11-01
00160716,2017-11-01
00160721,2017-11-01
00160722,2017-11-01
00160724,2017-11-01
00160726,2017-11-01
00160727,2017-12-01
00160729,2017-12-01
00160731,2017-12-01
00160732,2017-12-01
00160734,2017-12-01
00160735,2017-12-01
00160736,2017-12-01
00160738,2018-01-01
00160741,2018-05-01
00160742,2018-05-01
00160745,2018-05-01
00160746,2018-05-01
00160748,2018-06-01
00160749,2018-05-01
00160750,2018-05-01
00160751,2018-05-01
00160754,2018-05-01
00160755,2018-06-01
00160756,2018-06-01
00160757,2018-06-01
00160761,2018-06-01
00160762,2018-06-01
00160770,2018-06-01
00160771,2018-06-01
00160773,2018-07-01
00160777,2018-07-01
00160781,2018-07-01
00160784,2018-07-01
00160785,2018-07-01
00160788,2018-07-01
00160792,2018-07-01
00160795,2018-08-01
00160798,2018-08-01
00160802,2018-08-01
00160806,2018-08-01
00160809,2018-08-01
00160812,2018-08-01
00160817,2018-09-01
00160823,2018-09-01
00160826,2018-09-01
00160827,2018-09-01
00160829,2019-02-01
00160830,2018-09-01
00160839,2018-11-01
00160840,2018-11-01
00160843,2018-11-01
00160844,2018-11-01
00160845,2018-11-01
00160846,2018-11-01
00160848,2018-11-01
00160849,2018-11-01
00160850,2018-11-01
00160854,2018-11-01
00160860,2018-11-01
00160863,2018-12-01
00160866,2018-12-01
00160867,2018-12-01
00160868,2018-12-01
00160869,2018-12-01
00160870,2018-12-01
00160878,2018-12-01
00160879,2018-12-01
00160881,2018-12-01
00160882,2019-01-01
00160884,2018-12-01
00160886,2018-12-01
00160887,2018-12-01
00160888,2018-12-01
00160890,2018-12-01
00160892,2019-01-01
00160894,2019-01-01
00160907,2019-04-01
00160908,2019-04-01
00160910,2019-04-01
00160911,2019-04-01
00160912,2019-04-01
00160913,2019-04-01
00160914,2019-04-01
00160916,2019-04-01
00160918,2019-04-01
00160920,2019-04-01
00160927,2018-05-07
00160931,2019-04-01
00160933,2019-04-01
00160937,2019-04-01
00160938,2019-04-01
00160940,2019-04-01
00160944,2019-04-01
00160948,2019-04-01
00160949,2019-04-01
00160953,2019-04-01
00160955,2019-04-01
00160960,2019-04-01
00160962,2019-04-01
00160967,2019-04-01
00160969,2019-04-01
00160972,2019-04-01
00160973,2019-04-01
00160974,2019-04-01
00160977,2019-04-01
00160980,2019-04-01
00160983,2019-04-01
00160984,2019-04-01
00160986,2019-04-01
00160987,2019-04-01
00160990,2019-04-01
00160993,2019-04-01
00160996,2019-04-01
